0.0002 4.5 
0.000511875 4.49999 
0.000822775 4.49998 
0.0011327 4.49997 
0.00144166 4.49995 
0.00175062 4.49993 
0.00205862 4.49991 
0.00236661 4.49988 
0.0026746 4.49985 
0.00298162 4.49982 
0.00328864 4.49979 
0.00359566 4.49976 
0.00390268 4.49972 
0.0042097 4.49968 
0.00451672 4.49965 
0.00482374 4.49961 
0.00513076 4.49957 
0.00543778 4.49952 
0.0057448 4.49948 
0.00605182 4.49943 
0.00635985 4.49939 
0.00666788 4.49934 
0.0069759 4.49929 
0.00728393 4.49924 
0.00759298 4.49919 
0.00790204 4.49913 
0.00821109 4.49908 
0.00852014 4.49902 
0.00883024 4.49896 
0.00913929 4.4989 
0.00944834 4.49884 
0.00975739 4.49877 
0.0100664 4.49871 
0.0103755 4.49864 
0.0106845 4.49857 
0.0109936 4.49851 
0.0113016 4.49844 
0.0116096 4.49836 
0.0119175 4.49829 
0.0122255 4.49822 
0.0125335 4.49814 
0.0128415 4.49806 
0.0131495 4.49799 
0.0134574 4.49791 
0.0137643 4.49783 
0.0140712 4.49775 
0.0143781 4.49766 
0.014685 4.49758 
0.0149919 4.4975 
0.0152977 4.49741 
0.0156035 4.49733 
0.0159092 4.49724 
0.016215 4.49715 
0.0165208 4.49707 
0.0168255 4.49698 
0.0171301 4.49689 
0.0174348 4.4968 
0.0177395 4.49671 
0.0180441 4.49662 
0.0183488 4.49653 
0.0186524 4.49644 
0.0189559 4.49635 
0.0192594 4.49625 
0.019563 4.49616 
0.0198665 4.49607 
0.02017 4.49598 
0.0204736 4.49589 
0.0207771 4.49579 
0.0210806 4.4957 
0.0213842 4.49561 
0.0216877 4.49552 
0.0219901 4.49542 
0.0222924 4.49533 
0.0225948 4.49524 
0.0228972 4.49515 
0.0231995 4.49506 
0.0235019 4.49497 
0.0238043 4.49488 
0.0241054 4.49479 
0.0244066 4.49471 
0.0247078 4.49462 
0.0250089 4.49454 
0.0253101 4.49445 
0.0256113 4.49437 
0.0259124 4.49428 
0.0262136 4.4942 
0.0265148 4.49412 
0.026816 4.49404 
0.0271171 4.49396 
0.0274183 4.49388 
0.0277195 4.49381 
0.0280206 4.49373 
0.0283218 4.49365 
0.028623 4.49358 
0.0289241 4.4935 
0.0292253 4.49342 
0.0295265 4.49333 
0.0298276 4.49325 
0.0301288 4.49316 
0.03043 4.49307 
0.0307311 4.49298 
0.0310323 4.49288 
0.0313335 4.49278 
0.0316347 4.49268 
0.0319358 4.49258 
0.032237 4.49247 
0.0325382 4.49237 
0.0328393 4.49226 
0.0331405 4.49216 
0.0334417 4.49206 
0.0337428 4.49196 
0.034044 4.49186 
0.0343452 4.49177 
0.0346463 4.49168 
0.0349475 4.49159 
0.0352487 4.4915 
0.0355498 4.49142 
0.035851 4.49133 
0.0361522 4.49124 
0.0364534 4.49115 
0.0367545 4.49105 
0.0370557 4.49094 
0.0373569 4.49082 
0.037658 4.49069 
0.0379592 4.49055 
0.0382604 4.4904 
0.0385615 4.49025 
0.0388627 4.49009 
0.0391654 4.48992 
0.039468 4.48976 
0.0397707 4.48959 
0.0400733 4.48943 
0.040376 4.48927 
0.0406787 4.48912 
0.0409829 4.48896 
0.0412871 4.4888 
0.0415913 4.48864 
0.0418955 4.48848 
0.0422013 4.48833 
0.0425071 4.48816 
0.042813 4.488 
0.0431188 4.48784 
0.0434262 4.48768 
0.0437337 4.48752 
0.0440412 4.48738 
0.0443486 4.48723 
0.0446578 4.48709 
0.044967 4.48696 
0.0452762 4.48683 
0.0455853 4.48671 
0.0458945 4.48659 
0.0462037 4.48648 
0.0465129 4.48638 
0.046822 4.48627 
0.0471312 4.48612 
0.0474386 4.48596 
0.047746 4.48579 
0.0480533 4.48562 
0.0483607 4.48545 
0.0486681 4.48527 
0.0489736 4.48509 
0.0492792 4.48492 
0.0495847 4.48474 
0.0498903 4.48458 
0.050194 4.48442 
0.0504977 4.48425 
0.0508014 4.48409 
0.0511051 4.48393 
0.0514069 4.48377 
0.0517087 4.48361 
0.0520105 4.48345 
0.0523104 4.4833 
0.0526104 4.48315 
0.0529103 4.48301 
0.0532084 4.48287 
0.0535064 4.48274 
0.0538044 4.4826 
0.0541025 4.48247 
0.0543986 4.48235 
0.0546947 4.48223 
0.0549908 4.4821 
0.0552869 4.48198 
0.055583 4.48186 
0.0558772 4.48174 
0.0561713 4.48161 
0.0564655 4.48149 
0.0567596 4.48138 
0.0570538 4.48123 
0.0573479 4.48108 
0.0576401 4.48093 
0.0579322 4.48077 
0.0582244 4.48061 
0.0585165 4.48044 
0.0588086 4.48027 
0.0591008 4.4801 
0.0593929 4.47994 
0.059685 4.47977 
0.0599772 4.47961 
0.0602693 4.47945 
0.0605615 4.4793 
0.0608536 4.47914 
0.0611436 4.47899 
0.0614335 4.47884 
0.0617235 4.4787 
0.0620135 4.47855 
0.0623035 4.47841 
0.0625934 4.47827 
0.0628834 4.47813 
0.0631757 4.478 
0.0634679 4.47787 
0.0637602 4.47774 
0.0640524 4.47762 
0.0643447 4.4775 
0.0646369 4.47738 
0.0649292 4.47725 
0.0652215 4.47713 
0.0655137 4.47701 
0.065806 4.47688 
0.0660982 4.47675 
0.0663905 4.47662 
0.0666827 4.47648 
0.066975 4.47635 
0.0672673 4.47622 
0.0675595 4.47608 
0.0678518 4.47594 
0.068144 4.47578 
0.0684363 4.47563 
0.0687313 4.47547 
0.0690263 4.4753 
0.0693212 4.47514 
0.0696162 4.47498 
0.0699112 4.47482 
0.0702062 4.47466 
0.0705012 4.47451 
0.0707962 4.47435 
0.0710912 4.4742 
0.0713862 4.47405 
0.0716811 4.47391 
0.0719761 4.47376 
0.0722711 4.47362 
0.0725661 4.47348 
0.0728611 4.47333 
0.0731561 4.4732 
0.0734511 4.47306 
0.0737461 4.47293 
0.0740411 4.47279 
0.0743394 4.47266 
0.0746378 4.47254 
0.0749362 4.47241 
0.0752346 4.47229 
0.0755329 4.47217 
0.0758313 4.47204 
0.0761297 4.47192 
0.0764281 4.47179 
0.0767265 4.47167 
0.0770248 4.47154 
0.0773232 4.47142 
0.0776216 4.47129 
0.07792 4.47116 
0.0782184 4.47103 
0.0785167 4.47089 
0.0788151 4.47076 
0.0791135 4.47062 
0.0794119 4.47048 
0.0797102 4.47034 
0.0800086 4.4702 
0.080307 4.47006 
0.0806054 4.46991 
0.0809038 4.46976 
0.0812021 4.46961 
0.0815005 4.46947 
0.0817989 4.46932 
0.0820973 4.46917 
0.0823957 4.46903 
0.082694 4.46888 
0.0829924 4.46874 
0.0832908 4.4686 
0.0835892 4.46847 
0.0838875 4.46833 
0.0841859 4.4682 
0.0844843 4.46806 
0.0847827 4.46793 
0.0850811 4.46781 
0.0853794 4.46768 
0.0856778 4.46756 
0.0859762 4.46744 
0.0862746 4.46732 
0.086573 4.4672 
0.0868713 4.46708 
0.0871697 4.46696 
0.0874681 4.46685 
0.0877665 4.46673 
0.0880649 4.46662 
0.0883632 4.46651 
0.0886616 4.46639 
0.08896 4.46628 
0.0892584 4.46616 
0.0895567 4.46605 
0.0898551 4.46593 
0.0901535 4.46582 
0.0904519 4.4657 
0.0907503 4.46558 
0.0910486 4.46545 
0.091347 4.46533 
0.0916454 4.4652 
0.0919438 4.46507 
0.0922422 4.46494 
0.0925405 4.4648 
0.0928389 4.46467 
0.0931373 4.46454 
0.0934357 4.4644 
0.093734 4.46427 
0.0940324 4.46414 
0.0943308 4.464 
0.0946292 4.46387 
0.0949276 4.46373 
0.0952259 4.4636 
0.0955243 4.46346 
0.0958227 4.46333 
0.0961211 4.4632 
0.0964195 4.46306 
0.0967178 4.46293 
0.0970162 4.4628 
0.0973146 4.46267 
0.097613 4.46254 
0.0979113 4.46241 
0.0982097 4.46229 
0.0985081 4.46217 
0.0988065 4.46205 
0.0991049 4.46193 
0.0994032 4.46181 
0.0997016 4.4617 
0.1 4.46159 
0.100303 4.46148 
0.100606 4.46137 
0.100909 4.46126 
0.101212 4.46115 
0.101515 4.46105 
0.101819 4.46095 
0.102123 4.46084 
0.102427 4.46074 
0.102731 4.46064 
0.103034 4.46055 
0.103335 4.46045 
0.103635 4.46035 
0.103934 4.46025 
0.10423 4.46015 
0.104526 4.46005 
0.10482 4.45995 
0.105114 4.45984 
0.105407 4.45973 
0.105699 4.45962 
0.10599 4.45951 
0.10628 4.4594 
0.10657 4.45928 
0.106858 4.45917 
0.107146 4.45905 
0.107434 4.45893 
0.107721 4.45882 
0.108009 4.4587 
0.108295 4.45858 
0.108582 4.45846 
0.108868 4.45835 
0.109156 4.45823 
0.109443 4.45811 
0.109731 4.458 
0.110019 4.45788 
0.110308 4.45776 
0.110597 4.45764 
0.110885 4.45753 
0.111174 4.45741 
0.111462 4.4573 
0.11175 4.45719 
0.112037 4.45708 
0.112325 4.45697 
